ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
13959,V1301,Prsnl hst urnr dsrd calc,Personal history of urinary calculi
13960,V1302,Personal history UTI,"Personal history, urinary (tract) infection"
13967,V8741,Hx antineoplastic chemo,Personal history of antineoplastic chemotherapy
9456,8900,Open wound of hip/thigh,"Open wound of hip and thigh, without mention of complication"
9459,8910,Open wnd knee/leg/ankle,"Open wound of knee, leg [except thigh], and ankle, without mention of complication"
9462,8920,Open wound of foot,"Open wound of foot except toe(s) alone, without mention of complication"
9465,8930,Open wound of toe,"Open wound of toe(s), without mention of complication"
9492,9552,Injury ulnar nerve,Injury to ulnar nerve
9493,9553,Injury radial nerve,Injury to radial nerve
9508,9570,Inj superf nerv head/nck,Injury to superficial nerves of head and neck
9516,9584,Traumatic shock,Traumatic shock
9519,9587,Traum subcutan emphysema,Traumatic subcutaneous emphysema
13255,78829,Oth spcf retention urine,Other specified retention of urine
13256,78830,Urinary incontinence NOS,"Urinary incontinence, unspecified"
13263,8056,Fx sacrum/coccyx-closed,Closed fracture of sacrum and coccyx without mention of spinal cord injury
13267,80600,C1-c4 fx-cl/cord inj NOS,Closed fracture of C1-C4 level with unspecified spinal cord injury
13272,80605,C5-c7 fx-cl/cord inj NOS,Closed fracture of C5-C7 level with unspecified spinal cord injury
13274,80607,C5-c7 fx-cl/ant cord syn,Closed fracture of C5-C7 level with anterior cord syndrome
13292,80625,T7-t12 fx-cl/crd inj NOS,Closed fracture of T7-T12 level with unspecified spinal cord injury
13296,80629,T7-t12 fx-cl/crd inj NEC,Closed fracture of T7-T12 level with other specified spinal cord injury
13319,V1041,Hx-cervical malignancy,Personal history of malignant neoplasm of cervix uteri
13320,V1042,Hx-uterus malignancy NEC,Personal history of malignant neoplasm of other parts of uterus
13321,V1043,Hx of ovarian malignancy,Personal history of malignant neoplasm of ovary
13324,V1046,Hx-prostatic malignancy,Personal history of malignant neoplasm of prostate
13325,V1047,Hx-testicular malignancy,Personal history of malignant neoplasm of testis
10061,V142,Hx-sulfonamides allergy,Personal history of allergy to sulfonamides
10065,V146,Hx-analgesic allergy,Personal history of allergy to analgesic agent
10070,V1502,Hx-milk prod allergy,Allergy to milk products
10081,V1529,Hx surgery to organs NEC,Personal history of surgery to other organs
10082,V153,Hx of irradiation,"Personal history of irradiation, presenting hazards to health"
10086,V1551,Hx traumatic fracture,Personal history of traumatic fracture
10093,V1581,Hx of past noncompliance,"Personal history of noncompliance with medical treatment, presenting hazards to health"
10094,V1582,History of tobacco use,Personal history of tobacco use
10096,V1584,Hx-contct/expos asbestos,Personal history of contact with and (suspected) exposure to asbestos
10100,V1588,Personal history of fall,History of fall
10103,V160,Family hx-gi malignancy,Family history of malignant neoplasm of gastrointestinal tract
10104,V161,Fm hx-trach/bronchog mal,"Family history of malignant neoplasm of trachea, bronchus, and lung"
10106,V163,Family hx-breast malig,Family history of malignant neoplasm of breast
10117,V168,Family hx-malignancy NEC,Family history of other specified malignant neoplasm
10120,V171,Family hx-stroke,Family history of stroke (cerebrovascular)
10122,V173,Fam hx-ischem heart dis,Family history of ischemic heart disease
10124,V1749,Fam hx-cardiovas dis NEC,Family history of other cardiovascular diseases
10133,V4573,Acquired absence kidney,Acquired absence of kidney
10136,V4576,Acq absence of lung,"Acquired absence of organ, lung"
10137,V4577,Acq absnce genital organ,"Acquired absence of organ, genital organs"
10139,V4579,Acq absence of organ NEC,Other acquired absence of organ
10424,9627,Poisoning-thyroid/deriv,Poisoning by thyroid and thyroid derivatives
10427,9630,Pois-antiallrg/antiemet,Poisoning by antiallergic and antiemetic drugs
10709,E848,Oth vehicle acc NEC,"Accidents involving other vehicles, not elsewhere classifiable"
10710,E8490,Accident in home,Home accidents
10713,E8493,Acc on industr premises,Accidents occurring in industrial places and premises
10714,E8494,Accid in recreation area,Accidents occurring in place for recreation and sport
9760,9599,Injury-site NOS,Unspecified site injury
9813,E8798,Abn react-procedure NEC,"Other specified procedures as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure"
9814,E8799,Abn react-procedure NOS,"Unspecified procedure as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure"
9816,E8801,Fall on sidewalk curb,Accidental fall on or from sidewalk curb
9817,E8809,Fall on stair/step NEC,Accidental fall on or from other stairs or steps
9818,E8810,Fall from ladder,Accidental fall from ladder
11282,90253,Injury iliac artery,Injury to iliac artery
11290,90289,Inj abdominal vessel NEC,Injury to other specified blood vessels of abdomen and pelvis
11291,9029,Inj abdominal vessel NOS,Injury to unspecified blood vessel of abdomen and pelvis
11296,9032,Injury radial vessels,Injury to radial blood vessels
11299,9035,Injury finger vessels,Injury to digital blood vessels
11315,9047,Injury leg vessels NEC,Injury to other specified blood vessels of lower extremity
11320,96500,Poisoning-opium NOS,"Poisoning by opium (alkaloids), unspecified"
11321,96501,Poisoning-heroin,Poisoning by heroin
11322,96502,Poisoning-methadone,Poisoning by methadone
11323,96509,Poisoning-opiates NEC,Poisoning by other opiates and related narcotics
11324,9651,Poisoning-salicylates,Poisoning by salicylates
11325,9654,Pois-arom analgesics NEC,"Poisoning by aromatic analgesics, not elsewhere classified"
11327,96561,Pois-propionic acid derv,Poisoning by propionic acid derivatives
11330,9658,Pois-analges/antipyr NEC,Poisoning by other specified analgesics and antipyretics
11333,9661,Poison-hydantoin derivat,Poisoning by hydantoin derivatives
11335,9663,Pois-anticonvul NEC/NOS,Poisoning by other and unspecified anticonvulsants
11337,9670,Poisoning-barbiturates,Poisoning by barbiturates
11344,9678,Pois-sedative/hypnot NEC,Poisoning by other sedatives and hypnotics
11345,9679,Pois-sedative/hypnot NOS,Poisoning by unspecified sedative or hypnotic
11346,9680,Pois-cns muscle depress,Poisoning by central nervous system muscle-tone depressants
11363,92400,Contusion of thigh,Contusion of thigh
11372,9248,Multiple contusions NEC,"Contusion of multiple sites, not elsewhere classified"
11565,9701,Poison-opiate antagonist,Poisoning by opiate antagonists
11570,E8500,Acc poison-heroin,Accidental poisoning by heroin
11571,E8501,Acc poison-methadone,Accidental poisoning by methadone
11572,E8502,Acc poison-opiates NEC,Accidental poisoning by other opiates and related narcotics
11574,E8504,Acc poison-arom analgesc,"Accidental poisoning by aromatic analgesics, not elsewhere classified"
11578,E8508,Acc poison-analgesic NEC,Accidental poisoning by other specified analgesics and antipyretics
11587,E8528,Acc poison-sedatives NEC,Accidental poisoning by other specified sedatives and hypnotics
11591,E8532,Acc poisn-benzdiaz tranq,Accidental poisoning by benzodiazepine-based tranquilizers
11592,E8538,Acc poisn-tranquilzr NEC,Accidental poisoning by other specified tranquilizers
11597,E8543,Acc poison-cns stimulant,Accidental poisoning by central nervous system stimulants
11599,E8550,Acc poisn-anticonvulsant,Accidental poisoning by anticonvulsant and anti-parkinsonism drugs
11613,E8583,Acc poisn-cardiovasc agt,Accidental poisoning by agents primarily affecting cardiovascular system
11626,99667,React-oth int ortho dev,"Infection and inflammatory reaction due to other internal orthopedic device, implant, and graft"
11627,99668,React-periton dialy cath,Infection and inflammatory reaction due to peritoneal dialysis catheter
11628,99669,React-int pros devic NEC,"Infection and inflammatory reaction due to other internal prosthetic device, implant, and graft"
11630,99671,Comp-heart valve prosth,Other complications due to heart valve prosthesis
11631,99672,Comp-oth cardiac device,"Other complications due to other cardiac device, implant, and graft"
11632,99673,Comp-ren dialys dev/grft,"Other complications due to renal dialysis device, implant, and graft"
11633,99674,Comp-oth vasc dev/graft,"Other complications due to other vascular device, implant, and graft"
13420,E8780,Abn react-org transplant,"Surgical operation with transplant of whole organ causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation"
13421,E8781,Abn react-artif implant,"Surgical operation with implant of artificial internal device causing abnormal patient reaction, or later complication,without mention of misadventure at time of operation"
13422,E8782,Abn react-anastom/graft,"Surgical operation with anastomosis, bypass, or graft, with natural or artificial tissues used as implant causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation"
13423,E8783,Abn react-external stoma,"Surgical operation with formation of external stoma causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation"
13424,E8784,Abn react-plast surg NEC,"Other restorative surgery causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation"
13425,E8785,Abn react-limb amputat,"Amputation of limb(s) causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation"
13426,E8786,Abn reac-organ rem NEC,"Removal of other organ (partial) (total) causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation"
13427,E8788,Abn react-surg proc NEC,"Other specified surgical operations and procedures causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation"
13428,E8789,Abn react-surg proc NOS,"Unspecified surgical operations and procedures causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation"
13429,E8790,Abn react-cardiac cath,"Cardiac catheterization as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure"
13430,E8791,Abn react-renal dialysis,"Kidney dialysis as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure"
13431,E8792,Abn react-radiotherapy,"Radiological procedure and radiotherapy as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure"
13432,E8793,Abn react-shock therapy,"Shock therapy as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure"
14531,V850,"BMI less than 19,adult","Body Mass Index less than 19, adult"
14532,V851,"BMI between 19-24,adult","Body Mass Index between 19-24, adult"
9302,86400,Liver injury NOS-closed,"Injury to liver without mention of open wound into cavity, unspecified injury"
9305,86403,"Liver laceration, mod","Injury to liver without mention of open wound into cavity, laceration, moderate"
9306,86404,"Liver laceration, major","Injury to liver without mention of open wound into cavity, laceration, major"
9307,86405,Liver lacerat unspcf cls,"Injury to liver without mention of open wound into cavity laceration, unspecified"
9308,86409,Liver injury NEC-closed,Other injury to liver without mention of open wound into cavity
9341,94214,1st deg burn back,Erythema [first degree] of back [any part]
9352,78905,Abdmnal pain periumbilic,"Abdominal pain, periumbilic"
9353,78906,Abdmnal pain epigastric,"Abdominal pain, epigastric"
9354,78907,Abdmnal pain generalized,"Abdominal pain, generalized"
14058,V714,Observ-accident NEC,Observation following other accident
14124,85140,Cerebel/brain stm contus,"Cerebellar or brain stem contusion without mention of open intracranial wound, unspecified state of consciousness"
14126,85142,Cerebell contus-brf coma,"Cerebellar or brain stem contusion without mention of open intracranial wound, with brief [less than one hour] loss of consciousness"
14138,71965,Joint symptom NEC-pelvis,"Other symptoms referable to joint, pelvic region and thigh"
14143,7197,Difficulty in walking,Difficulty in walking
14164,E9800,Undeterm pois-analgesics,"Poisoning by analgesics, antipyretics, and antirheumatics, undetermined whether accidentally or purposely inflicted"
14168,E9804,Undet pois-med agnt NEC,"Poisoning by other specified drugs and medicinal substances, undetermined whether accidentally or purposely inflicted"
